CODIGO_ARTICULO;ARTICULO;Presentacion;COD_GRUPO;GRUPO;CODIGO_SUBGRUPO;SUBGRUPO;CODIGO_FAMILIA;FAMILIA;EMBALAJE;CatCod;categoria;SubCatCod;subcategoria
106491;SAL REFISAL X 3 KL X 3000 GR;"1 PACA X 6 UND                                              ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0121   ";"BOLSA                                   ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106506;DOYPACK LZC LIQ AGUA FR X 380ML;"12 UND X 380 ML                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106516;LOZA CREM LIQ LIMON X850 GT ESPON;"12 UDS X 850 ML                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106520;DOYPACK LZC LIQ LIMON X 200ML;"48 UND X 200 ML                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";48;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106524;DOYPACK LZC LIQ ALOE X 200ML;"48 UND X 200 ML                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";48;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106526;OF X2DOYPACK LZC LIQ LIM X380 GT ESP;"12 OF X 760 ML                                              ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106538;DOYPACK LZC LIQ ALOE X 1500 ML;8 UND X 1500 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";8;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106539;DOYPACK LZC LIQ LIMON X 1500 ML;8 UND X 1500 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";8;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106541;DOYPACK LZC LIQ AGUA FRESCA X 720 ML;12 UND X 720 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106542;DOYPACK LZC LIQ LIMON X 720 ML;12 UND X 720 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106543;DOYPACK LZC LIQ ALOE X 720 ML;12 UND X 720 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106546;OF DUO DOYPACK LZ LIQ AGUA FRESCA X720 ML;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106547;OF DUO DOYPACK LZ LIQ LIMON X 720 ML;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106548;OF DUO DOYPACK LZ LIQ ALOE X 720 ML;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106550;DUOPACK LZC COCO 450 GR $ESP;"12 OF X 900 GR                                              ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106552;DUOPACK LZC ALOE VERA 450GR $ESP;"12 OF X 900 GR                                              ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106553;DUOPACK LZC LIMON EXTREMO 450GR $ESP;"12 OF X 900 GR                                              ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106557;SAL REFISAL MARINA BLSX800GR;"1PQX10UNDX800GR                                             ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0123   ";"MARINA                                  ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106559;DUOPACK REFISAL MARINA $PE 2X800;"1 CAJA X 6 OF  ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0123   ";"MARINA                                  ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106564;BLANCOX ULTRA LIMP TOTAL X 500 CC;"1 CAJA X 18 UND                                             ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0422   ";"BLANCOX ULTRA                           ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106565;BLANCOX ULTRA LIMP TOTAL X1000 CC;"1 CAJA X 12 UND                                             ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0422   ";"BLANCOX ULTRA                           ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106566;BLANCOX ULTRA LIMP TOTAL X2000 CC;"1 CAJA X 8 UND                                              ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0422   ";"BLANCOX ULTRA                           ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106568;DUOPACK LZC AVENA 450GR $ESP;"12 OF X 900 GR                                              ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106569;LOZA CREM AVENA KILON 1.1 KG;"12 UND X 1.1 KG                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106573;LOZA CREM ALOE KILON 1.1KG;"12 UND X 1.1 KG                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106574;LOZA CREM LIMON KILON 1.1KG;"12 UND X 1.1 KG                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106575;OF LOZA CREM AVENA KILON 1.1 KG X 2;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106576;DETG LIQ DOYPACK REG X 900ML;"12 UND X 900 ML                                             ";106;BRINSA;106-023;DETERGENTE;106-023-1119;LIQUIDO;12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106577;DETG LIQ DOYPACK R.OSC X 900ML;"12 UND X 900 ML                                             ";106;BRINSA;106-023;DETERGENTE;106-023-1119;LIQUIDO;12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106580;OF LOZA CREM ALOE KILON 1.1 KG X 2;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106583;OF SALERO REFISAL 130GR PG22 LL24;"1CJX24UNDX130GR                                             ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0430   ";"SALERO                                  ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106584;OF SALERO REFISAL 130GR PG11 LL12 TAT;"2 MED CJ X 12 U                                             ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0430   ";"SALERO                                  ";2;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106587;SALERO REFISAL MARINA 110G;"24UNDX110GRXCJA                                             ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0123   ";"MARINA                                  ";24;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106588;OF SAL MARINAX800 GT SALERO X110;"1 CAJA X 12 OF                                              ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0123   ";"MARINA                                  ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106589;DETG LIQ DOYPACK R.OSC X 1800ML X8;8 UND X 1800 ML;106;BRINSA;106-023;DETERGENTE;106-023-1119;LIQUIDO;8;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106590;DETG LIQ DOYPACK REG X 1800ML X8;8 UND X 1800 ML;106;BRINSA;106-023;DETERGENTE;106-023-1119;LIQUIDO;8;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106595;"OF DUOPACK SALERO REFISAL 130GR         ";"1CJX12OFX260GR                                              ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0430   ";"SALERO                                  ";1;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106596;SALERO REFISAL PARRILLERA BARRIL X 280 G;"12 UND X CAJA                                               ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0430   ";"SALERO                                  ";12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106598;SALERO REFISAL PARRILLERA 454G;"12 UND X 454 GR                                             ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0430   ";"SALERO                                  ";12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106599;BLX FLORAL X2000+LIMP VIB X450ML;"1 CJA X 6 OF                                                ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0416   ";"PRES. 2000CC                            ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106600;OF LOZA CREM LIMON KILON 1.1 KG X 2;"6 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";6;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106606;DESM ROPA COLOR FL2000 GT RCFL1000;"1 CJ X 4 OF                                                 ";106;BRINSA;"106-441        ";"ROPA COLOR                  ";"106-441-0424   ";"ROPA COLOR                              ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106611;BL.RC FLORAL 500 BOT PAC TAT;"12 UND X 500 ML                                             ";106;BRINSA;"106-441        ";"ROPA COLOR                  ";"106-441-0424   ";"ROPA COLOR                              ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106612;BLANCOX ULTRA LIMP TOTAL X500;"18 UND X 500 ML                                             ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0422   ";"BLANCOX ULTRA                           ";18;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106613;SALERO REFISAL MARINA BARRIL 465G;"12 UND X CAJA                                               ";106;BRINSA;"106-012        ";"SAL                         ";"106-012-0123   ";"MARINA                                  ";12;1;"ALIMENTOS Y VIVERES EN GENERAL ";10;PRODUCTOS ALIMENTICIOS NO INCLUIDOS ANTERIORMENTE (SALSAS, P
106618;DETG LIQ DOYPACK 2X1800 REG+REG;"4 OF X 3600 ML                                              ";106;BRINSA;106-023;DETERGENTE;106-023-1119;LIQUIDO;4;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106627;BLX LIMPIAPISOS VIBRANTE 3000ML;"4 UND X 3000 CC                                             ";106;BRINSA;"106-318        ";"LIMPIA PISOS                ";"106-318-2292   ";"BLX LIMPIAPISO VIBRANTE                 ";4;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106628;BLX LIMPIAPISOS RELAJANTE 3000ML;"4 UND X 3000 CC                                             ";106;BRINSA;"106-318        ";"LIMPIA PISOS                ";"106-318-2289   ";"BLX LIMPIAPISO RELAJANTE                ";4;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106632;BLX PODER NTRAL MEGA OF X 3800 CC;"1 CAJA X 4 UDS                                              ";106;BRINSA;"106-011        ";"BLANQUEADORES               ";"106-011-0417   ";"PRES. 3800CC                            ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106636;DESM R.COLOR X1000 MEGA OFERTA;"1 CJA X 12 UND                                              ";106;BRINSA;"106-441        ";"ROPA COLOR                  ";"106-441-0424   ";"ROPA COLOR                              ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106638;BX DESMANCHADOR RB X1000 MEGAOF;"12 UND X CAJA                                               ";106;BRINSA;"106-442        ";"DESMANCHADORES              ";"106-442-2367   ";"LIQUIDOS                                ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106639;BX DESMANCHADOR RB X2000 MEGAOF;"8 UND X CAJA                                                ";106;BRINSA;"106-442        ";"DESMANCHADORES              ";"106-442-2367   ";"LIQUIDOS                                ";8;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106647;LOZA CREM LIQ LIMON X 750ML TAPA;12 UND X 750 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106648;LOZA CREM LIQ ALOE X 750ML TAPA;12 UND X 750 ML;106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106653;DESM R.COLOR X400 GTS 2BLANQ X500;"1CJX10UNDX400ML                                             ";106;BRINSA;"106-441        ";"ROPA COLOR                  ";"106-441-0424   ";"ROPA COLOR                              ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106668;DESINFEX EXPLOSION FLORAL X 300 ML;"12 UDS X 300 ML                                             ";106;BRINSA;"106-043        ";"ESPECIALIZADOS              ";"106-043-0101   ";"DESINFEX                                ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106669;DESINFEX EXPLO FRESCURA X 300 ML;"12 UDS X 300 ML                                             ";106;BRINSA;"106-043        ";"ESPECIALIZADOS              ";"106-043-0101   ";"DESINFEX                                ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106670;BLX ROPA COLOR FL PG3500LV3800;"1 CJ X 4 UDS                                                ";106;BRINSA;"106-441        ";"ROPA COLOR                  ";"106-441-0424   ";"ROPA COLOR                              ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106673;LOZA CREM ANTIBACTERIAL;"12 UDS X 800 GR                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";12;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106679;LOZA CREM AVENA X 250 GR;"1 CAJA X 12 UND                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106682;LOZA CREM ALOE VERA X 250 GR;"1 CAJA X 12 UND                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106683;LOZA CREM SURTIDO X 250 G;"1 CAJA X 12 UND                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106684;LOZA CREM LIMON X 250 GR;"1 CAJA X 12 UND                                             ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1036   ";"CREMA                                   ";1;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
106688;OF DUO MEGADOYPACK LZ LIQ ALOE X 1500 LT;"4 OF X CAJA                                                 ";106;BRINSA;"106-127        ";"LAVA  PLATOS                ";"106-127-1119   ";"LIQUIDO                                 ";4;14;PRODUCTOS PARA EL ASEO DEL HOGAR;72;PRODUCTOS DE LIMPIEZA DEL HOGAR (JABÓN PARA ROPA Y COCINA, D
